city,slug,date,day_of_week,max_total_booked_hours,max_captured_at
spring-tx,spring-tx,2026-01-27,Tuesday,9.5,2026-01-27T21:33:56
tylersouthtx,tylersouthtx,2026-01-27,Tuesday,59.5,2026-01-27T22:32:37
americanforkut,americanforkut,2026-01-27,Tuesday,51.0,2026-01-27T12:54:07
cedarcity,cedarcity,2026-01-27,Tuesday,29.5,2026-01-27T20:32:30
layton-ut,layton-ut,2026-01-27,Tuesday,16.0,2026-01-27T20:52:34
lehiut,lehiut,2026-01-27,Tuesday,47.5,2026-01-27T21:49:14
millcreekut,millcreekut,2026-01-27,Tuesday,17.0,2026-01-27T23:13:43
murrayut,murrayut,2026-01-27,Tuesday,17.5,2026-01-27T22:00:02
ogden-pleasant-view-ut,ogden-pleasant-view-ut,2026-01-27,Tuesday,37.5,2026-01-27T23:37:28
ogden-riverdale-ut,ogden-riverdale-ut,2026-01-27,Tuesday,8.0,2026-01-27T22:51:32
orem-ut,orem-ut,2026-01-27,Tuesday,28.0,2026-01-27T18:50:56
richfield,richfield,2026-01-27,Tuesday,5.5,2026-01-27T18:50:56
sandyut,sandyut,2026-01-27,Tuesday,35.0,2026-01-27T21:49:14
spanishforkut,spanishforkut,2026-01-27,Tuesday,32.5,2026-01-27T22:32:37
stgeorgeut,stgeorgeut,2026-01-27,Tuesday,10.5,2026-01-27T23:13:43
st-george-ut-river-rd,st-george-ut-river-rd,2026-01-27,Tuesday,26.0,2026-01-27T21:13:24
st-george-ut-sunset,st-george-ut-sunset,2026-01-27,Tuesday,16.5,2026-01-27T22:32:37
lynchburg-va,lynchburg-va,2026-01-27,Tuesday,0.0,2026-01-27T01:49:57
virginia-beach-va-courthouse,virginia-beach-va-courthouse,2026-01-27,Tuesday,0.0,2026-01-27T01:49:57
birminghamal,birminghamal,2026-01-28,Wednesday,33.5,2026-01-28T18:57:04
huntsville-al-research-park,huntsville-al-research-park,2026-01-28,Wednesday,12.5,2026-01-28T19:54:52
chandleraz,chandleraz,2026-01-28,Wednesday,22.0,2026-01-28T21:58:35
southchandleraz,southchandleraz,2026-01-28,Wednesday,24.0,2026-01-28T23:35:30
gilbertaz,gilbertaz,2026-01-28,Wednesday,41.5,2026-01-28T23:54:36
glendaleaz,glendaleaz,2026-01-28,Wednesday,43.5,2026-01-28T23:35:30
goodyear-az,goodyear-az,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
mesa-az-east,mesa-az-east,2026-01-28,Wednesday,7.5,2026-01-28T22:37:18
paradise-valley-az,paradise-valley-az,2026-01-28,Wednesday,11.0,2026-01-28T20:31:02
glendale-az-peoria,glendale-az-peoria,2026-01-28,Wednesday,27.0,2026-01-28T19:34:54
scottsdaleaz,scottsdaleaz,2026-01-28,Wednesday,40.5,2026-01-28T23:35:30
scottsdale-az-north,scottsdale-az-north,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
surpriseaz,surpriseaz,2026-01-28,Wednesday,7.5,2026-01-28T19:54:52
talkingstickaz,talkingstickaz,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
tempeaz,tempeaz,2026-01-28,Wednesday,10.5,2026-01-28T19:34:54
carlsbadca,carlsbadca,2026-01-28,Wednesday,27.0,2026-01-28T22:37:18
rancho-mirage-ca,rancho-mirage-ca,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
fort-collins-timnath-co,fort-collins-timnath-co,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
invernessco,invernessco,2026-01-28,Wednesday,29.0,2026-01-28T19:54:52
littleton-co,littleton-co,2026-01-28,Wednesday,13.0,2026-01-28T21:58:35
loveland-co-johnstown,loveland-co-johnstown,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
colorado-springs-northgate,colorado-springs-northgate,2026-01-28,Wednesday,33.0,2026-01-28T20:31:02
pueblowestco,pueblowestco,2026-01-28,Wednesday,29.5,2026-01-28T20:31:02
westminster-co,westminster-co,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
wilmingtonde,wilmingtonde,2026-01-28,Wednesday,46.5,2026-01-28T14:47:08
boca-raton-fl-west,boca-raton-fl-west,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
bradentonfl,bradentonfl,2026-01-28,Wednesday,32.0,2026-01-28T22:37:18
jacksonvillebeachfl,jacksonvillebeachfl,2026-01-28,Wednesday,25.5,2026-01-28T21:58:35
miramarbeach,miramarbeach,2026-01-28,Wednesday,30.5,2026-01-28T20:31:02
naplesfl,naplesfl,2026-01-28,Wednesday,32.0,2026-01-28T23:35:30
naples-fl-north,naples-fl-north,2026-01-28,Wednesday,14.0,2026-01-28T23:35:30
oldsmarfl,oldsmarfl,2026-01-28,Wednesday,41.5,2026-01-28T22:37:18
orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
ponte-vedra-fl,ponte-vedra-fl,2026-01-28,Wednesday,27.5,2026-01-28T21:38:49
port-charlotte-fl,port-charlotte-fl,2026-01-28,Wednesday,23.5,2026-01-28T23:54:36
spring-hill-fl,spring-hill-fl,2026-01-28,Wednesday,28.5,2026-01-28T19:34:54
alpharetta-ga,alpharetta-ga,2026-01-28,Wednesday,10.0,2026-01-28T23:35:30
westmidtownga,westmidtownga,2026-01-28,Wednesday,38.5,2026-01-28T23:35:30
augustaga,augustaga,2026-01-28,Wednesday,41.0,2026-01-28T22:37:18
braseltonga,braseltonga,2026-01-28,Wednesday,52.5,2026-01-28T21:38:49
dacula-ga,dacula-ga,2026-01-28,Wednesday,23.0,2026-01-28T23:35:30
mcdonoughga,mcdonoughga,2026-01-28,Wednesday,29.5,2026-01-28T23:35:30
warnerrobinsga,warnerrobinsga,2026-01-28,Wednesday,42.0,2026-01-28T20:59:56
woodstock-ga,woodstock-ga,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
ankeny-ia,ankeny-ia,2026-01-28,Wednesday,15.5,2026-01-28T20:59:56
des-moines-ia-downtown,des-moines-ia-downtown,2026-01-28,Wednesday,4.5,2026-01-28T17:08:40
des-moines-waukee-ia,des-moines-waukee-ia,2026-01-28,Wednesday,5.0,2026-01-28T22:37:18
boise-id,boise-id,2026-01-28,Wednesday,38.0,2026-01-28T19:34:54
meridian-id,meridian-id,2026-01-28,Wednesday,41.5,2026-01-28T21:58:35
carmelin,carmelin,2026-01-28,Wednesday,33.5,2026-01-28T15:54:10
fishers-in,fishers-in,2026-01-28,Wednesday,41.5,2026-01-28T15:17:58
kansas-city-leawood,kansas-city-leawood,2026-01-28,Wednesday,34.0,2026-01-28T23:35:30
overlandparkks,overlandparkks,2026-01-28,Wednesday,35.0,2026-01-28T17:08:40
ascension-la,ascension-la,2026-01-28,Wednesday,5.0,2026-01-28T14:47:08
baton-rouge-st-george,baton-rouge-st-george,2026-01-28,Wednesday,18.0,2026-01-28T23:35:30
shreveport-la-south,shreveport-la-south,2026-01-28,Wednesday,32.0,2026-01-28T22:37:18
maynardma,maynardma,2026-01-28,Wednesday,27.5,2026-01-28T20:59:56
southborough-ma,southborough-ma,2026-01-28,Wednesday,57.5,2026-01-28T22:59:31
crofton-md,crofton-md,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
towson-baltimore-md,towson-baltimore-md,2026-01-28,Wednesday,72.0,2026-01-28T23:35:30
white-marsh-baltimore-md,white-marsh-baltimore-md,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
clarkstonmi,clarkstonmi,2026-01-28,Wednesday,31.5,2026-01-28T18:57:04
farmington-mi,farmington-mi,2026-01-28,Wednesday,28.0,2026-01-28T17:48:59
grand-blanc-mi,grand-blanc-mi,2026-01-28,Wednesday,30.0,2026-01-28T19:34:54
lansing-mi,lansing-mi,2026-01-28,Wednesday,39.5,2026-01-28T21:38:49
livonia-mi,livonia-mi,2026-01-28,Wednesday,35.5,2026-01-28T16:34:34
novi-mi,novi-mi,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
rochester-hills-mi,rochester-hills-mi,2026-01-28,Wednesday,28.0,2026-01-28T23:54:36
troy-mi,troy-mi,2026-01-28,Wednesday,23.0,2026-01-28T19:34:54
west-bloomfield-mi,west-bloomfield-mi,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
st-louis-crestwood-mo,st-louis-crestwood-mo,2026-01-28,Wednesday,28.5,2026-01-28T21:58:35
liberty-mo,liberty-mo,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
rollamo,rollamo,2026-01-28,Wednesday,19.0,2026-01-28T20:59:56
bozemanmt,bozemanmt,2026-01-28,Wednesday,46.0,2026-01-28T22:59:31
chapel-hill-nc,chapel-hill-nc,2026-01-28,Wednesday,33.0,2026-01-28T23:35:30
raleigh-nc-north,raleigh-nc-north,2026-01-28,Wednesday,15.0,2026-01-28T21:38:49
lincoln-ne-south,lincoln-ne-south,2026-01-28,Wednesday,41.5,2026-01-28T22:37:18
omahane,omahane,2026-01-28,Wednesday,61.5,2026-01-28T20:31:02
papillionne,papillionne,2026-01-28,Wednesday,40.0,2026-01-28T12:22:55
howell-nj,howell-nj,2026-01-28,Wednesday,12.5,2026-01-28T20:31:02
pomptonplainsnj,pomptonplainsnj,2026-01-28,Wednesday,60.5,2026-01-28T15:54:10
princetonnj,princetonnj,2026-01-28,Wednesday,36.5,2026-01-28T19:34:54
toms-river-nj,toms-river-nj,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
lascruces-nm,lascruces-nm,2026-01-28,Wednesday,23.0,2026-01-28T21:38:49
hendersonnv,hendersonnv,2026-01-28,Wednesday,30.5,2026-01-28T23:54:36
mesquitenv,mesquitenv,2026-01-28,Wednesday,23.0,2026-01-28T23:54:36
southsummerlinnv,southsummerlinnv,2026-01-28,Wednesday,39.0,2026-01-28T20:31:02
summerlinlasvegasnv,summerlinlasvegasnv,2026-01-28,Wednesday,32.0,2026-01-28T22:37:18
bethpage-ny,bethpage-ny,2026-01-28,Wednesday,37.5,2026-01-28T04:15:59
fivetowns-ny,fivetowns-ny,2026-01-28,Wednesday,18.0,2026-01-28T20:59:56
brunswickoh,brunswickoh,2026-01-28,Wednesday,51.5,2026-01-28T22:59:31
chardonoh,chardonoh,2026-01-28,Wednesday,15.5,2026-01-28T21:38:49
columbus-upper-arlington-oh,columbus-upper-arlington-oh,2026-01-28,Wednesday,37.5,2026-01-28T22:37:18
north-canton-oh,north-canton-oh,2026-01-28,Wednesday,45.5,2026-01-28T10:44:46
woosteroh,woosteroh,2026-01-28,Wednesday,49.5,2026-01-28T23:35:30
jenks-ok,jenks-ok,2026-01-28,Wednesday,16.0,2026-01-28T22:59:31
tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-01-28,Wednesday,19.5,2026-01-28T23:35:30
clackamas-or,clackamas-or,2026-01-28,Wednesday,24.0,2026-01-28T23:54:36
eugeneor,eugeneor,2026-01-28,Wednesday,49.5,2026-01-28T21:38:49
salem-keizer-or,salem-keizer-or,2026-01-28,Wednesday,39.0,2026-01-28T22:59:31
sherwoodor,sherwoodor,2026-01-28,Wednesday,41.0,2026-01-28T23:54:36
paoli-pa,paoli-pa,2026-01-28,Wednesday,32.5,2026-01-28T22:37:18
yardley-pa,yardley-pa,2026-01-28,Wednesday,27.0,2026-01-28T04:58:05
york-pa,york-pa,2026-01-28,Wednesday,35.5,2026-01-28T22:59:31
aikensc,aikensc,2026-01-28,Wednesday,45.0,2026-01-28T23:35:30
spartanburgsc,spartanburgsc,2026-01-28,Wednesday,55.5,2026-01-28T22:37:18
sioux-falls-sd-south,sioux-falls-sd-south,2026-01-28,Wednesday,40.0,2026-01-28T15:54:10
chattanoogatn,chattanoogatn,2026-01-28,Wednesday,48.0,2026-01-28T23:35:30
clarksvilletn,clarksvilletn,2026-01-28,Wednesday,67.0,2026-01-28T20:31:02
cleveland-tn,cleveland-tn,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
franklintn,franklintn,2026-01-28,Wednesday,42.0,2026-01-28T22:37:18
knoxvilletn,knoxvilletn,2026-01-28,Wednesday,48.0,2026-01-28T20:59:56
memphis-tn-collierville,memphis-tn-collierville,2026-01-28,Wednesday,35.5,2026-01-28T23:35:30
mt-juliet-tn,mt-juliet-tn,2026-01-28,Wednesday,31.5,2026-01-28T20:59:56
nashville-bellevue-tn,nashville-bellevue-tn,2026-01-28,Wednesday,7.5,2026-01-28T20:31:02
spring-hill-tn-north,spring-hill-tn-north,2026-01-28,Wednesday,39.0,2026-01-28T22:37:18
allen-tx,allen-tx,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
amarillo-tx,amarillo-tx,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
houston-atascocita-tx,houston-atascocita-tx,2026-01-28,Wednesday,31.0,2026-01-28T22:59:31
eastaustintx,eastaustintx,2026-01-28,Wednesday,36.5,2026-01-28T19:54:52
southwestaustintx,southwestaustintx,2026-01-28,Wednesday,19.5,2026-01-28T22:59:31
colleyville-tx,colleyville-tx,2026-01-28,Wednesday,35.5,2026-01-28T21:58:35
denton-tx,denton-tx,2026-01-28,Wednesday,29.0,2026-01-28T23:54:36
flowermoundtx,flowermoundtx,2026-01-28,Wednesday,51.5,2026-01-28T23:35:30
granburytx,granburytx,2026-01-28,Wednesday,22.0,2026-01-28T20:59:56
grand-prairie-tx,grand-prairie-tx,2026-01-28,Wednesday,19.0,2026-01-28T20:31:02
houstonheightstx,houstonheightstx,2026-01-28,Wednesday,44.0,2026-01-28T17:48:59
houston-memorial-tx,houston-memorial-tx,2026-01-28,Wednesday,41.5,2026-01-28T21:38:49
katy-tx,katy-tx,2026-01-28,Wednesday,27.5,2026-01-28T22:37:18
kellertx,kellertx,2026-01-28,Wednesday,33.5,2026-01-28T22:37:18
lubbock-tx,lubbock-tx,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
woodlands-houston-tx,woodlands-houston-tx,2026-01-28,Wednesday,29.5,2026-01-28T21:58:35
mckinney-tx,mckinney-tx,2026-01-28,Wednesday,13.0,2026-01-28T23:35:30
midlandtx,midlandtx,2026-01-28,Wednesday,56.5,2026-01-28T21:58:35
east-odessa-tx,east-odessa-tx,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
planowesttx,planowesttx,2026-01-28,Wednesday,24.5,2026-01-28T16:34:34
round-rock-tx,round-rock-tx,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
shenandoah-tx,shenandoah-tx,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
sherman-tx,sherman-tx,2026-01-28,Wednesday,38.5,2026-01-28T22:59:31
spring-tx,spring-tx,2026-01-28,Wednesday,10.0,2026-01-28T23:35:30
tylersouthtx,tylersouthtx,2026-01-28,Wednesday,65.0,2026-01-28T19:54:52
americanforkut,americanforkut,2026-01-28,Wednesday,52.0,2026-01-28T05:36:56
cedarcity,cedarcity,2026-01-28,Wednesday,30.0,2026-01-28T23:35:30
layton-ut,layton-ut,2026-01-28,Wednesday,26.0,2026-01-28T19:54:52
lehiut,lehiut,2026-01-28,Wednesday,42.0,2026-01-28T14:47:08
millcreekut,millcreekut,2026-01-28,Wednesday,19.0,2026-01-28T01:19:22
murrayut,murrayut,2026-01-28,Wednesday,22.0,2026-01-28T21:38:49
ogden-pleasant-view-ut,ogden-pleasant-view-ut,2026-01-28,Wednesday,34.0,2026-01-28T21:38:49
ogden-riverdale-ut,ogden-riverdale-ut,2026-01-28,Wednesday,13.0,2026-01-28T23:35:30
orem-ut,orem-ut,2026-01-28,Wednesday,39.0,2026-01-28T21:38:49
richfield,richfield,2026-01-28,Wednesday,7.0,2026-01-28T14:03:04
sandyut,sandyut,2026-01-28,Wednesday,33.5,2026-01-28T18:20:03
spanishforkut,spanishforkut,2026-01-28,Wednesday,31.5,2026-01-28T20:59:56
stgeorgeut,stgeorgeut,2026-01-28,Wednesday,18.0,2026-01-28T21:58:35
st-george-ut-river-rd,st-george-ut-river-rd,2026-01-28,Wednesday,22.0,2026-01-28T23:35:30
st-george-ut-sunset,st-george-ut-sunset,2026-01-28,Wednesday,18.5,2026-01-28T23:54:36
lynchburg-va,lynchburg-va,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
virginia-beach-va-courthouse,virginia-beach-va-courthouse,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
birminghamal,birminghamal,2026-01-29,Thursday,30.0,2026-01-29T23:36:48
huntsville-al-research-park,huntsville-al-research-park,2026-01-29,Thursday,17.0,2026-01-29T23:55:40
chandleraz,chandleraz,2026-01-29,Thursday,24.0,2026-01-29T23:55:40
southchandleraz,southchandleraz,2026-01-29,Thursday,22.0,2026-01-29T23:36:48
gilbertaz,gilbertaz,2026-01-29,Thursday,28.0,2026-01-29T18:44:26
glendaleaz,glendaleaz,2026-01-29,Thursday,38.5,2026-01-29T21:45:47
goodyear-az,goodyear-az,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
mesa-az-east,mesa-az-east,2026-01-29,Thursday,7.0,2026-01-29T15:51:12
paradise-valley-az,paradise-valley-az,2026-01-29,Thursday,17.5,2026-01-29T23:36:48
glendale-az-peoria,glendale-az-peoria,2026-01-29,Thursday,31.0,2026-01-29T23:01:12
scottsdaleaz,scottsdaleaz,2026-01-29,Thursday,49.0,2026-01-29T23:36:48
scottsdale-az-north,scottsdale-az-north,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
surpriseaz,surpriseaz,2026-01-29,Thursday,20.0,2026-01-29T21:45:47
talkingstickaz,talkingstickaz,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
tempeaz,tempeaz,2026-01-29,Thursday,12.5,2026-01-29T23:01:12
carlsbadca,carlsbadca,2026-01-29,Thursday,24.0,2026-01-29T23:01:12
rancho-mirage-ca,rancho-mirage-ca,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
fort-collins-timnath-co,fort-collins-timnath-co,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
invernessco,invernessco,2026-01-29,Thursday,32.5,2026-01-29T22:01:33
littleton-co,littleton-co,2026-01-29,Thursday,30.5,2026-01-29T23:36:48
loveland-co-johnstown,loveland-co-johnstown,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
colorado-springs-northgate,colorado-springs-northgate,2026-01-29,Thursday,32.5,2026-01-29T17:10:07
pueblowestco,pueblowestco,2026-01-29,Thursday,27.0,2026-01-29T23:36:48
westminster-co,westminster-co,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
wilmingtonde,wilmingtonde,2026-01-29,Thursday,58.5,2026-01-29T14:25:01
boca-raton-fl-west,boca-raton-fl-west,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
bradentonfl,bradentonfl,2026-01-29,Thursday,23.0,2026-01-29T23:36:48
jacksonvillebeachfl,jacksonvillebeachfl,2026-01-29,Thursday,21.5,2026-01-29T22:40:29
miramarbeach,miramarbeach,2026-01-29,Thursday,42.0,2026-01-29T22:40:29
naplesfl,naplesfl,2026-01-29,Thursday,30.5,2026-01-29T23:55:40
naples-fl-north,naples-fl-north,2026-01-29,Thursday,11.0,2026-01-29T17:10:07
oldsmarfl,oldsmarfl,2026-01-29,Thursday,39.0,2026-01-29T19:48:36
orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
ponte-vedra-fl,ponte-vedra-fl,2026-01-29,Thursday,20.0,2026-01-29T21:14:42
port-charlotte-fl,port-charlotte-fl,2026-01-29,Thursday,28.5,2026-01-29T22:40:29
spring-hill-fl,spring-hill-fl,2026-01-29,Thursday,29.0,2026-01-29T22:01:33
alpharetta-ga,alpharetta-ga,2026-01-29,Thursday,17.0,2026-01-29T21:45:47
westmidtownga,westmidtownga,2026-01-29,Thursday,32.5,2026-01-29T20:49:23
augustaga,augustaga,2026-01-29,Thursday,40.0,2026-01-29T21:45:47
braseltonga,braseltonga,2026-01-29,Thursday,37.0,2026-01-29T19:20:40
dacula-ga,dacula-ga,2026-01-29,Thursday,29.0,2026-01-29T17:10:07
mcdonoughga,mcdonoughga,2026-01-29,Thursday,26.0,2026-01-29T22:40:29
warnerrobinsga,warnerrobinsga,2026-01-29,Thursday,42.0,2026-01-29T21:45:47
woodstock-ga,woodstock-ga,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
ankeny-ia,ankeny-ia,2026-01-29,Thursday,17.5,2026-01-29T22:01:33
des-moines-ia-downtown,des-moines-ia-downtown,2026-01-29,Thursday,10.0,2026-01-29T22:40:29
des-moines-waukee-ia,des-moines-waukee-ia,2026-01-29,Thursday,16.0,2026-01-29T17:10:07
boise-id,boise-id,2026-01-29,Thursday,39.5,2026-01-29T20:49:23
meridian-id,meridian-id,2026-01-29,Thursday,39.5,2026-01-29T23:36:48
carmelin,carmelin,2026-01-29,Thursday,42.0,2026-01-29T20:15:04
fishers-in,fishers-in,2026-01-29,Thursday,44.5,2026-01-29T20:15:04
kansas-city-leawood,kansas-city-leawood,2026-01-29,Thursday,32.0,2026-01-29T19:48:36
overlandparkks,overlandparkks,2026-01-29,Thursday,43.0,2026-01-29T18:44:26
ascension-la,ascension-la,2026-01-29,Thursday,3.0,2026-01-29T23:01:12
baton-rouge-st-george,baton-rouge-st-george,2026-01-29,Thursday,13.0,2026-01-29T18:44:26
shreveport-la-south,shreveport-la-south,2026-01-29,Thursday,36.0,2026-01-29T20:15:04
maynardma,maynardma,2026-01-29,Thursday,34.0,2026-01-29T17:54:44
southborough-ma,southborough-ma,2026-01-29,Thursday,58.5,2026-01-29T22:40:29
crofton-md,crofton-md,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
towson-baltimore-md,towson-baltimore-md,2026-01-29,Thursday,72.0,2026-01-29T01:57:26
white-marsh-baltimore-md,white-marsh-baltimore-md,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
clarkstonmi,clarkstonmi,2026-01-29,Thursday,21.0,2026-01-29T22:40:29
farmington-mi,farmington-mi,2026-01-29,Thursday,33.5,2026-01-29T18:44:26
grand-blanc-mi,grand-blanc-mi,2026-01-29,Thursday,25.0,2026-01-29T23:36:48
lansing-mi,lansing-mi,2026-01-29,Thursday,40.0,2026-01-29T11:21:19
livonia-mi,livonia-mi,2026-01-29,Thursday,35.5,2026-01-29T19:20:40
novi-mi,novi-mi,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
rochester-hills-mi,rochester-hills-mi,2026-01-29,Thursday,34.0,2026-01-29T23:01:12
troy-mi,troy-mi,2026-01-29,Thursday,30.0,2026-01-29T22:40:29
west-bloomfield-mi,west-bloomfield-mi,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
st-louis-crestwood-mo,st-louis-crestwood-mo,2026-01-29,Thursday,24.0,2026-01-29T17:54:44
liberty-mo,liberty-mo,2026-01-29,Thursday,3.0,2026-01-29T14:25:01
rollamo,rollamo,2026-01-29,Thursday,24.0,2026-01-29T23:36:48
bozemanmt,bozemanmt,2026-01-29,Thursday,43.0,2026-01-29T18:44:26
chapel-hill-nc,chapel-hill-nc,2026-01-29,Thursday,29.5,2026-01-29T21:14:42
raleigh-nc-north,raleigh-nc-north,2026-01-29,Thursday,17.0,2026-01-29T23:55:40
lincoln-ne-south,lincoln-ne-south,2026-01-29,Thursday,48.0,2026-01-29T22:40:29
omahane,omahane,2026-01-29,Thursday,52.5,2026-01-29T19:20:40
papillionne,papillionne,2026-01-29,Thursday,41.5,2026-01-29T17:54:44
howell-nj,howell-nj,2026-01-29,Thursday,21.0,2026-01-29T23:55:40
pomptonplainsnj,pomptonplainsnj,2026-01-29,Thursday,69.0,2026-01-29T22:01:33
princetonnj,princetonnj,2026-01-29,Thursday,42.0,2026-01-29T20:15:04
toms-river-nj,toms-river-nj,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
lascruces-nm,lascruces-nm,2026-01-29,Thursday,23.0,2026-01-29T18:44:26
hendersonnv,hendersonnv,2026-01-29,Thursday,29.0,2026-01-29T22:40:29
mesquitenv,mesquitenv,2026-01-29,Thursday,20.5,2026-01-29T23:36:48
southsummerlinnv,southsummerlinnv,2026-01-29,Thursday,36.0,2026-01-29T20:49:23
summerlinlasvegasnv,summerlinlasvegasnv,2026-01-29,Thursday,33.0,2026-01-29T18:44:26
bethpage-ny,bethpage-ny,2026-01-29,Thursday,48.0,2026-01-29T21:45:47
fivetowns-ny,fivetowns-ny,2026-01-29,Thursday,27.5,2026-01-29T16:30:50
brunswickoh,brunswickoh,2026-01-29,Thursday,53.0,2026-01-29T21:14:42
chardonoh,chardonoh,2026-01-29,Thursday,19.0,2026-01-29T19:20:40
columbus-upper-arlington-oh,columbus-upper-arlington-oh,2026-01-29,Thursday,29.0,2026-01-29T23:36:48
north-canton-oh,north-canton-oh,2026-01-29,Thursday,45.5,2026-01-29T14:25:01
woosteroh,woosteroh,2026-01-29,Thursday,35.0,2026-01-29T14:25:01
jenks-ok,jenks-ok,2026-01-29,Thursday,22.5,2026-01-29T23:55:40
tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-01-29,Thursday,33.5,2026-01-29T21:45:47
clackamas-or,clackamas-or,2026-01-29,Thursday,22.0,2026-01-29T20:49:23
eugeneor,eugeneor,2026-01-29,Thursday,50.5,2026-01-29T19:48:36
salem-keizer-or,salem-keizer-or,2026-01-29,Thursday,38.5,2026-01-29T23:36:48
sherwoodor,sherwoodor,2026-01-29,Thursday,34.5,2026-01-29T23:36:48
paoli-pa,paoli-pa,2026-01-29,Thursday,28.5,2026-01-29T22:40:29
yardley-pa,yardley-pa,2026-01-29,Thursday,27.0,2026-01-29T16:30:50
york-pa,york-pa,2026-01-29,Thursday,37.0,2026-01-29T23:01:12
aikensc,aikensc,2026-01-29,Thursday,47.0,2026-01-29T19:48:36
spartanburgsc,spartanburgsc,2026-01-29,Thursday,48.0,2026-01-29T20:15:04
sioux-falls-sd-south,sioux-falls-sd-south,2026-01-29,Thursday,39.0,2026-01-29T23:01:12
chattanoogatn,chattanoogatn,2026-01-29,Thursday,35.0,2026-01-29T17:54:44
clarksvilletn,clarksvilletn,2026-01-29,Thursday,70.5,2026-01-29T20:49:23
cleveland-tn,cleveland-tn,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
franklintn,franklintn,2026-01-29,Thursday,38.5,2026-01-29T18:44:26
knoxvilletn,knoxvilletn,2026-01-29,Thursday,62.0,2026-01-29T23:55:40
memphis-tn-collierville,memphis-tn-collierville,2026-01-29,Thursday,40.0,2026-01-29T23:01:12
mt-juliet-tn,mt-juliet-tn,2026-01-29,Thursday,27.0,2026-01-29T21:45:47
nashville-bellevue-tn,nashville-bellevue-tn,2026-01-29,Thursday,10.0,2026-01-29T23:01:12
spring-hill-tn-north,spring-hill-tn-north,2026-01-29,Thursday,47.0,2026-01-29T23:36:48
allen-tx,allen-tx,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
amarillo-tx,amarillo-tx,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
houston-atascocita-tx,houston-atascocita-tx,2026-01-29,Thursday,31.0,2026-01-29T18:44:26
eastaustintx,eastaustintx,2026-01-29,Thursday,35.0,2026-01-29T21:45:47
southwestaustintx,southwestaustintx,2026-01-29,Thursday,12.5,2026-01-29T23:36:48
colleyville-tx,colleyville-tx,2026-01-29,Thursday,24.0,2026-01-29T22:40:29
denton-tx,denton-tx,2026-01-29,Thursday,18.5,2026-01-29T23:36:48
