city,slug,date,day_of_week,max_total_booked_hours,max_captured_at
scottsdaleaz,scottsdaleaz,2026-01-28,Wednesday,40.5,2026-01-28T23:35:30
scottsdale-az-north,scottsdale-az-north,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
surpriseaz,surpriseaz,2026-01-28,Wednesday,7.5,2026-01-28T19:54:52
talkingstickaz,talkingstickaz,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
tempeaz,tempeaz,2026-01-28,Wednesday,10.5,2026-01-28T19:34:54
carlsbadca,carlsbadca,2026-01-28,Wednesday,27.0,2026-01-28T22:37:18
rancho-mirage-ca,rancho-mirage-ca,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
fort-collins-timnath-co,fort-collins-timnath-co,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
invernessco,invernessco,2026-01-28,Wednesday,29.0,2026-01-28T19:54:52
littleton-co,littleton-co,2026-01-28,Wednesday,13.0,2026-01-28T21:58:35
loveland-co-johnstown,loveland-co-johnstown,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
colorado-springs-northgate,colorado-springs-northgate,2026-01-28,Wednesday,33.0,2026-01-28T20:31:02
pueblowestco,pueblowestco,2026-01-28,Wednesday,29.5,2026-01-28T20:31:02
westminster-co,westminster-co,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
wilmingtonde,wilmingtonde,2026-01-28,Wednesday,46.5,2026-01-28T14:47:08
boca-raton-fl-west,boca-raton-fl-west,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
bradentonfl,bradentonfl,2026-01-28,Wednesday,32.0,2026-01-28T22:37:18
jacksonvillebeachfl,jacksonvillebeachfl,2026-01-28,Wednesday,25.5,2026-01-28T21:58:35
miramarbeach,miramarbeach,2026-01-28,Wednesday,30.5,2026-01-28T20:31:02
naplesfl,naplesfl,2026-01-28,Wednesday,32.0,2026-01-28T23:35:30
naples-fl-north,naples-fl-north,2026-01-28,Wednesday,14.0,2026-01-28T23:35:30
oldsmarfl,oldsmarfl,2026-01-28,Wednesday,41.5,2026-01-28T22:37:18
orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
ponte-vedra-fl,ponte-vedra-fl,2026-01-28,Wednesday,27.5,2026-01-28T21:38:49
port-charlotte-fl,port-charlotte-fl,2026-01-28,Wednesday,23.5,2026-01-28T23:54:36
spring-hill-fl,spring-hill-fl,2026-01-28,Wednesday,28.5,2026-01-28T19:34:54
alpharetta-ga,alpharetta-ga,2026-01-28,Wednesday,10.0,2026-01-28T23:35:30
westmidtownga,westmidtownga,2026-01-28,Wednesday,38.5,2026-01-28T23:35:30
augustaga,augustaga,2026-01-28,Wednesday,41.0,2026-01-28T22:37:18
braseltonga,braseltonga,2026-01-28,Wednesday,52.5,2026-01-28T21:38:49
dacula-ga,dacula-ga,2026-01-28,Wednesday,23.0,2026-01-28T23:35:30
mcdonoughga,mcdonoughga,2026-01-28,Wednesday,29.5,2026-01-28T23:35:30
warnerrobinsga,warnerrobinsga,2026-01-28,Wednesday,42.0,2026-01-28T20:59:56
woodstock-ga,woodstock-ga,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
ankeny-ia,ankeny-ia,2026-01-28,Wednesday,15.5,2026-01-28T20:59:56
des-moines-ia-downtown,des-moines-ia-downtown,2026-01-28,Wednesday,4.5,2026-01-28T17:08:40
des-moines-waukee-ia,des-moines-waukee-ia,2026-01-28,Wednesday,5.0,2026-01-28T22:37:18
boise-id,boise-id,2026-01-28,Wednesday,38.0,2026-01-28T19:34:54
meridian-id,meridian-id,2026-01-28,Wednesday,41.5,2026-01-28T21:58:35
carmelin,carmelin,2026-01-28,Wednesday,33.5,2026-01-28T15:54:10
fishers-in,fishers-in,2026-01-28,Wednesday,41.5,2026-01-28T15:17:58
kansas-city-leawood,kansas-city-leawood,2026-01-28,Wednesday,34.0,2026-01-28T23:35:30
overlandparkks,overlandparkks,2026-01-28,Wednesday,35.0,2026-01-28T17:08:40
ascension-la,ascension-la,2026-01-28,Wednesday,5.0,2026-01-28T14:47:08
baton-rouge-st-george,baton-rouge-st-george,2026-01-28,Wednesday,18.0,2026-01-28T23:35:30
shreveport-la-south,shreveport-la-south,2026-01-28,Wednesday,32.0,2026-01-28T22:37:18
maynardma,maynardma,2026-01-28,Wednesday,27.5,2026-01-28T20:59:56
southborough-ma,southborough-ma,2026-01-28,Wednesday,57.5,2026-01-28T22:59:31
crofton-md,crofton-md,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
towson-baltimore-md,towson-baltimore-md,2026-01-28,Wednesday,72.0,2026-01-28T23:35:30
white-marsh-baltimore-md,white-marsh-baltimore-md,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
clarkstonmi,clarkstonmi,2026-01-28,Wednesday,31.5,2026-01-28T18:57:04
farmington-mi,farmington-mi,2026-01-28,Wednesday,28.0,2026-01-28T17:48:59
grand-blanc-mi,grand-blanc-mi,2026-01-28,Wednesday,30.0,2026-01-28T19:34:54
lansing-mi,lansing-mi,2026-01-28,Wednesday,39.5,2026-01-28T21:38:49
livonia-mi,livonia-mi,2026-01-28,Wednesday,35.5,2026-01-28T16:34:34
novi-mi,novi-mi,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
rochester-hills-mi,rochester-hills-mi,2026-01-28,Wednesday,28.0,2026-01-28T23:54:36
troy-mi,troy-mi,2026-01-28,Wednesday,23.0,2026-01-28T19:34:54
west-bloomfield-mi,west-bloomfield-mi,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
st-louis-crestwood-mo,st-louis-crestwood-mo,2026-01-28,Wednesday,28.5,2026-01-28T21:58:35
liberty-mo,liberty-mo,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
rollamo,rollamo,2026-01-28,Wednesday,19.0,2026-01-28T20:59:56
bozemanmt,bozemanmt,2026-01-28,Wednesday,46.0,2026-01-28T22:59:31
chapel-hill-nc,chapel-hill-nc,2026-01-28,Wednesday,33.0,2026-01-28T23:35:30
raleigh-nc-north,raleigh-nc-north,2026-01-28,Wednesday,15.0,2026-01-28T21:38:49
lincoln-ne-south,lincoln-ne-south,2026-01-28,Wednesday,41.5,2026-01-28T22:37:18
omahane,omahane,2026-01-28,Wednesday,61.5,2026-01-28T20:31:02
papillionne,papillionne,2026-01-28,Wednesday,40.0,2026-01-28T12:22:55
howell-nj,howell-nj,2026-01-28,Wednesday,12.5,2026-01-28T20:31:02
pomptonplainsnj,pomptonplainsnj,2026-01-28,Wednesday,60.5,2026-01-28T15:54:10
princetonnj,princetonnj,2026-01-28,Wednesday,36.5,2026-01-28T19:34:54
toms-river-nj,toms-river-nj,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
lascruces-nm,lascruces-nm,2026-01-28,Wednesday,23.0,2026-01-28T21:38:49
hendersonnv,hendersonnv,2026-01-28,Wednesday,30.5,2026-01-28T23:54:36
mesquitenv,mesquitenv,2026-01-28,Wednesday,23.0,2026-01-28T23:54:36
southsummerlinnv,southsummerlinnv,2026-01-28,Wednesday,39.0,2026-01-28T20:31:02
summerlinlasvegasnv,summerlinlasvegasnv,2026-01-28,Wednesday,32.0,2026-01-28T22:37:18
bethpage-ny,bethpage-ny,2026-01-28,Wednesday,37.5,2026-01-28T04:15:59
fivetowns-ny,fivetowns-ny,2026-01-28,Wednesday,18.0,2026-01-28T20:59:56
brunswickoh,brunswickoh,2026-01-28,Wednesday,51.5,2026-01-28T22:59:31
chardonoh,chardonoh,2026-01-28,Wednesday,15.5,2026-01-28T21:38:49
columbus-upper-arlington-oh,columbus-upper-arlington-oh,2026-01-28,Wednesday,37.5,2026-01-28T22:37:18
north-canton-oh,north-canton-oh,2026-01-28,Wednesday,45.5,2026-01-28T10:44:46
woosteroh,woosteroh,2026-01-28,Wednesday,49.5,2026-01-28T23:35:30
jenks-ok,jenks-ok,2026-01-28,Wednesday,16.0,2026-01-28T22:59:31
tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-01-28,Wednesday,19.5,2026-01-28T23:35:30
clackamas-or,clackamas-or,2026-01-28,Wednesday,24.0,2026-01-28T23:54:36
eugeneor,eugeneor,2026-01-28,Wednesday,49.5,2026-01-28T21:38:49
salem-keizer-or,salem-keizer-or,2026-01-28,Wednesday,39.0,2026-01-28T22:59:31
sherwoodor,sherwoodor,2026-01-28,Wednesday,41.0,2026-01-28T23:54:36
paoli-pa,paoli-pa,2026-01-28,Wednesday,32.5,2026-01-28T22:37:18
yardley-pa,yardley-pa,2026-01-28,Wednesday,27.0,2026-01-28T04:58:05
york-pa,york-pa,2026-01-28,Wednesday,35.5,2026-01-28T22:59:31
aikensc,aikensc,2026-01-28,Wednesday,45.0,2026-01-28T23:35:30
spartanburgsc,spartanburgsc,2026-01-28,Wednesday,55.5,2026-01-28T22:37:18
sioux-falls-sd-south,sioux-falls-sd-south,2026-01-28,Wednesday,40.0,2026-01-28T15:54:10
chattanoogatn,chattanoogatn,2026-01-28,Wednesday,48.0,2026-01-28T23:35:30
clarksvilletn,clarksvilletn,2026-01-28,Wednesday,67.0,2026-01-28T20:31:02
cleveland-tn,cleveland-tn,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
franklintn,franklintn,2026-01-28,Wednesday,42.0,2026-01-28T22:37:18
knoxvilletn,knoxvilletn,2026-01-28,Wednesday,48.0,2026-01-28T20:59:56
memphis-tn-collierville,memphis-tn-collierville,2026-01-28,Wednesday,35.5,2026-01-28T23:35:30
mt-juliet-tn,mt-juliet-tn,2026-01-28,Wednesday,31.5,2026-01-28T20:59:56
nashville-bellevue-tn,nashville-bellevue-tn,2026-01-28,Wednesday,7.5,2026-01-28T20:31:02
spring-hill-tn-north,spring-hill-tn-north,2026-01-28,Wednesday,39.0,2026-01-28T22:37:18
allen-tx,allen-tx,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
amarillo-tx,amarillo-tx,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
houston-atascocita-tx,houston-atascocita-tx,2026-01-28,Wednesday,31.0,2026-01-28T22:59:31
eastaustintx,eastaustintx,2026-01-28,Wednesday,36.5,2026-01-28T19:54:52
southwestaustintx,southwestaustintx,2026-01-28,Wednesday,19.5,2026-01-28T22:59:31
colleyville-tx,colleyville-tx,2026-01-28,Wednesday,35.5,2026-01-28T21:58:35
denton-tx,denton-tx,2026-01-28,Wednesday,29.0,2026-01-28T23:54:36
flowermoundtx,flowermoundtx,2026-01-28,Wednesday,51.5,2026-01-28T23:35:30
granburytx,granburytx,2026-01-28,Wednesday,22.0,2026-01-28T20:59:56
grand-prairie-tx,grand-prairie-tx,2026-01-28,Wednesday,19.0,2026-01-28T20:31:02
houstonheightstx,houstonheightstx,2026-01-28,Wednesday,44.0,2026-01-28T17:48:59
houston-memorial-tx,houston-memorial-tx,2026-01-28,Wednesday,41.5,2026-01-28T21:38:49
katy-tx,katy-tx,2026-01-28,Wednesday,27.5,2026-01-28T22:37:18
kellertx,kellertx,2026-01-28,Wednesday,33.5,2026-01-28T22:37:18
lubbock-tx,lubbock-tx,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
woodlands-houston-tx,woodlands-houston-tx,2026-01-28,Wednesday,29.5,2026-01-28T21:58:35
mckinney-tx,mckinney-tx,2026-01-28,Wednesday,13.0,2026-01-28T23:35:30
midlandtx,midlandtx,2026-01-28,Wednesday,56.5,2026-01-28T21:58:35
east-odessa-tx,east-odessa-tx,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
planowesttx,planowesttx,2026-01-28,Wednesday,24.5,2026-01-28T16:34:34
round-rock-tx,round-rock-tx,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
shenandoah-tx,shenandoah-tx,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
sherman-tx,sherman-tx,2026-01-28,Wednesday,38.5,2026-01-28T22:59:31
spring-tx,spring-tx,2026-01-28,Wednesday,10.0,2026-01-28T23:35:30
tylersouthtx,tylersouthtx,2026-01-28,Wednesday,65.0,2026-01-28T19:54:52
americanforkut,americanforkut,2026-01-28,Wednesday,52.0,2026-01-28T05:36:56
cedarcity,cedarcity,2026-01-28,Wednesday,30.0,2026-01-28T23:35:30
layton-ut,layton-ut,2026-01-28,Wednesday,26.0,2026-01-28T19:54:52
lehiut,lehiut,2026-01-28,Wednesday,42.0,2026-01-28T14:47:08
millcreekut,millcreekut,2026-01-28,Wednesday,19.0,2026-01-28T01:19:22
murrayut,murrayut,2026-01-28,Wednesday,22.0,2026-01-28T21:38:49
ogden-pleasant-view-ut,ogden-pleasant-view-ut,2026-01-28,Wednesday,34.0,2026-01-28T21:38:49
ogden-riverdale-ut,ogden-riverdale-ut,2026-01-28,Wednesday,13.0,2026-01-28T23:35:30
orem-ut,orem-ut,2026-01-28,Wednesday,39.0,2026-01-28T21:38:49
richfield,richfield,2026-01-28,Wednesday,7.0,2026-01-28T14:03:04
sandyut,sandyut,2026-01-28,Wednesday,33.5,2026-01-28T18:20:03
spanishforkut,spanishforkut,2026-01-28,Wednesday,31.5,2026-01-28T20:59:56
stgeorgeut,stgeorgeut,2026-01-28,Wednesday,18.0,2026-01-28T21:58:35
st-george-ut-river-rd,st-george-ut-river-rd,2026-01-28,Wednesday,22.0,2026-01-28T23:35:30
st-george-ut-sunset,st-george-ut-sunset,2026-01-28,Wednesday,18.5,2026-01-28T23:54:36
lynchburg-va,lynchburg-va,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
virginia-beach-va-courthouse,virginia-beach-va-courthouse,2026-01-28,Wednesday,0.0,2026-01-28T01:19:22
birminghamal,birminghamal,2026-01-29,Thursday,24.0,2026-01-29T15:51:12
huntsville-al-research-park,huntsville-al-research-park,2026-01-29,Thursday,12.5,2026-01-29T15:51:12
chandleraz,chandleraz,2026-01-29,Thursday,19.5,2026-01-29T15:51:12
southchandleraz,southchandleraz,2026-01-29,Thursday,15.0,2026-01-29T16:30:50
gilbertaz,gilbertaz,2026-01-29,Thursday,25.0,2026-01-29T13:38:21
glendaleaz,glendaleaz,2026-01-29,Thursday,34.0,2026-01-29T16:30:50
goodyear-az,goodyear-az,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
mesa-az-east,mesa-az-east,2026-01-29,Thursday,7.0,2026-01-29T15:51:12
paradise-valley-az,paradise-valley-az,2026-01-29,Thursday,11.0,2026-01-29T15:05:16
glendale-az-peoria,glendale-az-peoria,2026-01-29,Thursday,17.5,2026-01-29T14:25:01
scottsdaleaz,scottsdaleaz,2026-01-29,Thursday,42.0,2026-01-29T16:30:50
scottsdale-az-north,scottsdale-az-north,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
surpriseaz,surpriseaz,2026-01-29,Thursday,15.0,2026-01-29T16:30:50
talkingstickaz,talkingstickaz,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
tempeaz,tempeaz,2026-01-29,Thursday,7.5,2026-01-29T16:30:50
carlsbadca,carlsbadca,2026-01-29,Thursday,15.0,2026-01-29T07:02:14
rancho-mirage-ca,rancho-mirage-ca,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
fort-collins-timnath-co,fort-collins-timnath-co,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
invernessco,invernessco,2026-01-29,Thursday,27.0,2026-01-29T16:30:50
littleton-co,littleton-co,2026-01-29,Thursday,20.5,2026-01-29T15:51:12
loveland-co-johnstown,loveland-co-johnstown,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
colorado-springs-northgate,colorado-springs-northgate,2026-01-29,Thursday,30.5,2026-01-29T16:30:50
pueblowestco,pueblowestco,2026-01-29,Thursday,21.0,2026-01-29T06:00:42
westminster-co,westminster-co,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
wilmingtonde,wilmingtonde,2026-01-29,Thursday,58.5,2026-01-29T14:25:01
boca-raton-fl-west,boca-raton-fl-west,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
bradentonfl,bradentonfl,2026-01-29,Thursday,10.0,2026-01-29T04:11:17
jacksonvillebeachfl,jacksonvillebeachfl,2026-01-29,Thursday,10.5,2026-01-29T14:25:01
miramarbeach,miramarbeach,2026-01-29,Thursday,32.0,2026-01-29T16:30:50
naplesfl,naplesfl,2026-01-29,Thursday,15.5,2026-01-29T15:51:12
naples-fl-north,naples-fl-north,2026-01-29,Thursday,10.0,2026-01-29T16:30:50
oldsmarfl,oldsmarfl,2026-01-29,Thursday,38.0,2026-01-29T16:30:50
orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
ponte-vedra-fl,ponte-vedra-fl,2026-01-29,Thursday,16.0,2026-01-29T15:05:16
port-charlotte-fl,port-charlotte-fl,2026-01-29,Thursday,23.5,2026-01-29T16:30:50
spring-hill-fl,spring-hill-fl,2026-01-29,Thursday,19.0,2026-01-29T15:51:12
alpharetta-ga,alpharetta-ga,2026-01-29,Thursday,14.0,2026-01-29T16:30:50
westmidtownga,westmidtownga,2026-01-29,Thursday,30.5,2026-01-29T15:51:12
augustaga,augustaga,2026-01-29,Thursday,36.0,2026-01-29T15:51:12
braseltonga,braseltonga,2026-01-29,Thursday,29.0,2026-01-29T16:30:50
dacula-ga,dacula-ga,2026-01-29,Thursday,27.5,2026-01-29T15:51:12
mcdonoughga,mcdonoughga,2026-01-29,Thursday,19.0,2026-01-29T15:51:12
warnerrobinsga,warnerrobinsga,2026-01-29,Thursday,39.0,2026-01-29T16:30:50
woodstock-ga,woodstock-ga,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
ankeny-ia,ankeny-ia,2026-01-29,Thursday,8.5,2026-01-29T16:30:50
des-moines-ia-downtown,des-moines-ia-downtown,2026-01-29,Thursday,5.5,2026-01-29T15:05:16
des-moines-waukee-ia,des-moines-waukee-ia,2026-01-29,Thursday,14.0,2026-01-29T05:13:18
boise-id,boise-id,2026-01-29,Thursday,36.5,2026-01-29T01:57:26
meridian-id,meridian-id,2026-01-29,Thursday,30.5,2026-01-29T16:30:50
carmelin,carmelin,2026-01-29,Thursday,38.0,2026-01-29T15:51:12
fishers-in,fishers-in,2026-01-29,Thursday,40.5,2026-01-29T13:38:21
kansas-city-leawood,kansas-city-leawood,2026-01-29,Thursday,28.0,2026-01-29T15:51:12
overlandparkks,overlandparkks,2026-01-29,Thursday,42.0,2026-01-29T13:38:21
ascension-la,ascension-la,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
baton-rouge-st-george,baton-rouge-st-george,2026-01-29,Thursday,8.5,2026-01-29T15:51:12
shreveport-la-south,shreveport-la-south,2026-01-29,Thursday,31.5,2026-01-29T14:25:01
maynardma,maynardma,2026-01-29,Thursday,32.5,2026-01-29T16:30:50
southborough-ma,southborough-ma,2026-01-29,Thursday,52.5,2026-01-29T15:51:12
crofton-md,crofton-md,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
towson-baltimore-md,towson-baltimore-md,2026-01-29,Thursday,72.0,2026-01-29T01:57:26
white-marsh-baltimore-md,white-marsh-baltimore-md,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
clarkstonmi,clarkstonmi,2026-01-29,Thursday,15.5,2026-01-29T13:38:21
farmington-mi,farmington-mi,2026-01-29,Thursday,29.0,2026-01-29T01:57:26
grand-blanc-mi,grand-blanc-mi,2026-01-29,Thursday,20.5,2026-01-29T13:38:21
lansing-mi,lansing-mi,2026-01-29,Thursday,40.0,2026-01-29T11:21:19
livonia-mi,livonia-mi,2026-01-29,Thursday,31.5,2026-01-29T15:51:12
novi-mi,novi-mi,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
rochester-hills-mi,rochester-hills-mi,2026-01-29,Thursday,28.5,2026-01-29T15:51:12
troy-mi,troy-mi,2026-01-29,Thursday,27.0,2026-01-29T14:25:01
west-bloomfield-mi,west-bloomfield-mi,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
st-louis-crestwood-mo,st-louis-crestwood-mo,2026-01-29,Thursday,19.0,2026-01-29T15:51:12
liberty-mo,liberty-mo,2026-01-29,Thursday,3.0,2026-01-29T14:25:01
rollamo,rollamo,2026-01-29,Thursday,12.5,2026-01-29T15:51:12
bozemanmt,bozemanmt,2026-01-29,Thursday,39.0,2026-01-29T12:25:10
chapel-hill-nc,chapel-hill-nc,2026-01-29,Thursday,23.5,2026-01-29T16:30:50
raleigh-nc-north,raleigh-nc-north,2026-01-29,Thursday,10.0,2026-01-29T13:38:21
lincoln-ne-south,lincoln-ne-south,2026-01-29,Thursday,44.0,2026-01-29T15:51:12
omahane,omahane,2026-01-29,Thursday,50.5,2026-01-29T13:38:21
papillionne,papillionne,2026-01-29,Thursday,40.5,2026-01-29T09:05:59
howell-nj,howell-nj,2026-01-29,Thursday,8.5,2026-01-29T13:38:21
pomptonplainsnj,pomptonplainsnj,2026-01-29,Thursday,59.5,2026-01-29T15:51:12
princetonnj,princetonnj,2026-01-29,Thursday,37.0,2026-01-29T15:05:16
toms-river-nj,toms-river-nj,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
lascruces-nm,lascruces-nm,2026-01-29,Thursday,18.0,2026-01-29T16:30:50
hendersonnv,hendersonnv,2026-01-29,Thursday,27.5,2026-01-29T06:00:42
mesquitenv,mesquitenv,2026-01-29,Thursday,16.5,2026-01-29T13:38:21
southsummerlinnv,southsummerlinnv,2026-01-29,Thursday,23.0,2026-01-29T16:30:50
summerlinlasvegasnv,summerlinlasvegasnv,2026-01-29,Thursday,29.0,2026-01-29T15:05:16
bethpage-ny,bethpage-ny,2026-01-29,Thursday,46.0,2026-01-29T15:51:12
fivetowns-ny,fivetowns-ny,2026-01-29,Thursday,27.5,2026-01-29T16:30:50
brunswickoh,brunswickoh,2026-01-29,Thursday,52.0,2026-01-29T06:00:42
chardonoh,chardonoh,2026-01-29,Thursday,14.0,2026-01-29T04:11:17
columbus-upper-arlington-oh,columbus-upper-arlington-oh,2026-01-29,Thursday,26.0,2026-01-29T15:51:12
north-canton-oh,north-canton-oh,2026-01-29,Thursday,45.5,2026-01-29T14:25:01
woosteroh,woosteroh,2026-01-29,Thursday,35.0,2026-01-29T14:25:01
jenks-ok,jenks-ok,2026-01-29,Thursday,15.5,2026-01-29T16:30:50
tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-01-29,Thursday,30.5,2026-01-29T15:51:12
clackamas-or,clackamas-or,2026-01-29,Thursday,17.0,2026-01-29T14:25:01
eugeneor,eugeneor,2026-01-29,Thursday,47.5,2026-01-29T15:51:12
salem-keizer-or,salem-keizer-or,2026-01-29,Thursday,28.5,2026-01-29T07:02:14
sherwoodor,sherwoodor,2026-01-29,Thursday,26.5,2026-01-29T11:21:19
paoli-pa,paoli-pa,2026-01-29,Thursday,21.0,2026-01-29T15:51:12
yardley-pa,yardley-pa,2026-01-29,Thursday,27.0,2026-01-29T16:30:50
york-pa,york-pa,2026-01-29,Thursday,30.0,2026-01-29T16:30:50
aikensc,aikensc,2026-01-29,Thursday,41.0,2026-01-29T14:25:01
spartanburgsc,spartanburgsc,2026-01-29,Thursday,47.0,2026-01-29T14:25:01
sioux-falls-sd-south,sioux-falls-sd-south,2026-01-29,Thursday,37.0,2026-01-29T13:38:21
chattanoogatn,chattanoogatn,2026-01-29,Thursday,33.0,2026-01-29T13:38:21
clarksvilletn,clarksvilletn,2026-01-29,Thursday,68.0,2026-01-29T13:38:21
cleveland-tn,cleveland-tn,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
franklintn,franklintn,2026-01-29,Thursday,35.5,2026-01-29T16:30:50
knoxvilletn,knoxvilletn,2026-01-29,Thursday,53.5,2026-01-29T16:30:50
memphis-tn-collierville,memphis-tn-collierville,2026-01-29,Thursday,11.0,2026-01-29T16:30:50
mt-juliet-tn,mt-juliet-tn,2026-01-29,Thursday,16.0,2026-01-29T16:30:50
nashville-bellevue-tn,nashville-bellevue-tn,2026-01-29,Thursday,5.5,2026-01-29T16:30:50
spring-hill-tn-north,spring-hill-tn-north,2026-01-29,Thursday,41.5,2026-01-29T14:25:01
allen-tx,allen-tx,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
amarillo-tx,amarillo-tx,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
houston-atascocita-tx,houston-atascocita-tx,2026-01-29,Thursday,26.0,2026-01-29T13:38:21
eastaustintx,eastaustintx,2026-01-29,Thursday,32.5,2026-01-29T16:30:50
southwestaustintx,southwestaustintx,2026-01-29,Thursday,7.5,2026-01-29T16:30:50
colleyville-tx,colleyville-tx,2026-01-29,Thursday,19.5,2026-01-29T16:30:50
denton-tx,denton-tx,2026-01-29,Thursday,7.0,2026-01-29T07:50:05
flowermoundtx,flowermoundtx,2026-01-29,Thursday,38.5,2026-01-29T16:30:50
granburytx,granburytx,2026-01-29,Thursday,13.5,2026-01-29T16:30:50
grand-prairie-tx,grand-prairie-tx,2026-01-29,Thursday,11.0,2026-01-29T15:05:16
houstonheightstx,houstonheightstx,2026-01-29,Thursday,38.5,2026-01-29T13:38:21
houston-memorial-tx,houston-memorial-tx,2026-01-29,Thursday,42.5,2026-01-29T14:25:01
katy-tx,katy-tx,2026-01-29,Thursday,28.0,2026-01-29T15:05:16
kellertx,kellertx,2026-01-29,Thursday,32.5,2026-01-29T16:30:50
lubbock-tx,lubbock-tx,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
woodlands-houston-tx,woodlands-houston-tx,2026-01-29,Thursday,29.0,2026-01-29T16:30:50
mckinney-tx,mckinney-tx,2026-01-29,Thursday,12.0,2026-01-29T04:11:17
midlandtx,midlandtx,2026-01-29,Thursday,54.5,2026-01-29T15:05:16
east-odessa-tx,east-odessa-tx,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
planowesttx,planowesttx,2026-01-29,Thursday,19.5,2026-01-29T15:51:12
round-rock-tx,round-rock-tx,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
shenandoah-tx,shenandoah-tx,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
sherman-tx,sherman-tx,2026-01-29,Thursday,10.0,2026-01-29T15:05:16
spring-tx,spring-tx,2026-01-29,Thursday,2.0,2026-01-29T07:50:05
tylersouthtx,tylersouthtx,2026-01-29,Thursday,57.0,2026-01-29T14:25:01
americanforkut,americanforkut,2026-01-29,Thursday,55.0,2026-01-29T15:05:16
cedarcity,cedarcity,2026-01-29,Thursday,32.0,2026-01-29T15:05:16
layton-ut,layton-ut,2026-01-29,Thursday,17.0,2026-01-29T16:30:50
lehiut,lehiut,2026-01-29,Thursday,38.0,2026-01-29T16:30:50
millcreekut,millcreekut,2026-01-29,Thursday,16.0,2026-01-29T01:57:26
murrayut,murrayut,2026-01-29,Thursday,20.5,2026-01-29T09:05:59
ogden-pleasant-view-ut,ogden-pleasant-view-ut,2026-01-29,Thursday,33.5,2026-01-29T16:30:50
ogden-riverdale-ut,ogden-riverdale-ut,2026-01-29,Thursday,3.0,2026-01-29T16:30:50
orem-ut,orem-ut,2026-01-29,Thursday,32.5,2026-01-29T16:30:50
richfield,richfield,2026-01-29,Thursday,11.0,2026-01-29T15:51:12
sandyut,sandyut,2026-01-29,Thursday,45.0,2026-01-29T16:30:50
spanishforkut,spanishforkut,2026-01-29,Thursday,25.5,2026-01-29T15:05:16
stgeorgeut,stgeorgeut,2026-01-29,Thursday,12.0,2026-01-29T15:51:12
st-george-ut-river-rd,st-george-ut-river-rd,2026-01-29,Thursday,13.5,2026-01-29T15:05:16
st-george-ut-sunset,st-george-ut-sunset,2026-01-29,Thursday,6.5,2026-01-29T15:51:12
lynchburg-va,lynchburg-va,2026-01-29,Thursday,0.0,2026-01-29T01:57:26
